State_Code_Origin,County_Code_Origin,State_Code_Dest,County_Code_Dest,State_Abbr,Return_Num,Exmpt_Num,Aggr_AGI,,
26,103,59,003,DS,231,360,"6,449",,
26,103,59,005,DS,198,342,"7,118",,
26,103,59,007,DS,162,230,"4,213",,
26,103,57,009,FR,10,12,190,,
26,105,96,000,MI,682,"1,213","20,744",,
26,105,97,000,MI,682,"1,213","20,744",,
26,105,97,001,MI,428,781,"12,729",,
26,105,97,003,MI,254,432,"8,015",,
26,105,98,000,MI,d,d,d,,
26,105,26,105,MI,"10,570","22,828","455,961",,
26,105,26,081,MI,61,102,"1,710",,
26,105,26,101,MI,55,110,"1,267",,
26,105,26,127,MI,49,96,"1,397",,
26,105,26,139,MI,30,58,"1,603",,
26,105,26,121,MI,28,59,665,,
26,105,26,085,MI,18,39,966,,
26,105,26,077,MI,16,19,336,,
26,105,26,065,MI,13,20,438,,
26,105,26,073,MI,12,23,224,,
26,105,26,005,MI,11,22,305,,
26,105,26,107,MI,10,13,180,,
26,105,26,125,MI,10,14,334,,
26,105,58,000,SS,115,206,"3,304",,
26,105,59,000,DS,254,432,"8,015",,
26,105,59,001,DS,16,26,520,,
26,105,59,003,DS,69,115,"2,225",,
26,105,59,005,DS,120,205,"3,467",,
26,105,59,007,DS,49,86,"1,803",,
26,107,96,000,MI,"1,215","2,194","34,738",,
26,107,97,000,MI,"1,215","2,194","34,738",,
26,107,97,001,MI,881,"1,584","23,410",,
26,107,97,003,MI,334,610,"11,328",,
26,107,98,000,MI,d,d,d,,
26,107,26,107,MI,"12,416","27,649","552,231",,
26,107,26,081,MI,179,286,"4,447",,
26,107,26,133,MI,98,195,"2,137",,
26,107,26,117,MI,70,159,"1,930",,
26,107,26,073,MI,66,138,"2,127",,
26,107,26,123,MI,65,122,"1,650",,
26,107,26,139,MI,30,61,947,,
26,107,26,163,MI,28,54,490,,
26,107,26,125,MI,26,44,633,,
26,107,26,065,MI,25,42,714,,
26,107,26,085,MI,22,38,558,,
26,107,26,077,MI,20,23,380,,
26,107,26,057,MI,15,33,281,,
26,107,26,099,MI,14,23,305,,
26,107,26,111,MI,14,19,290,,
26,107,26,161,MI,11,15,619,,
26,107,26,035,MI,10,12,348,,
26,107,26,049,MI,10,16,308,,
26,107,26,121,MI,10,19,341,,
26,107,26,165,MI,10,17,361,,
26,107,58,000,SS,158,268,"4,545",,
26,107,59,000,DS,334,610,"11,328",,
26,107,59,001,DS,19,32,633,,
26,107,59,003,DS,96,153,"3,145",,
26,107,59,005,DS,148,282,"5,023",,
26,107,59,007,DS,71,143,"2,527",,
26,109,96,000,MI,515,868,"17,197",,
26,109,97,000,MI,515,868,"17,197",,
26,109,97,001,MI,128,223,"4,076",,
26,109,97,003,MI,387,645,"13,121",,
26,109,98,000,MI,d,d,d,,
26,109,26,109,MI,"8,963","19,052","398,900",,
26,109,55,075,WI,159,266,"4,338",,
26,109,55,009,WI,47,60,"1,695",,
26,109,26,041,MI,39,69,"1,440",,
26,109,26,043,MI,25,43,604,,
26,109,26,103,MI,14,29,503,,
26,109,55,087,WI,10,20,488,,
26,109,58,000,SS,50,82,"1,529",,
26,109,59,000,DS,171,299,"6,600",,
26,109,59,001,DS,10,20,497,,
26,109,59,003,DS,92,158,"3,520",,
26,109,59,005,DS,42,72,"1,572",,
26,109,59,007,DS,27,49,"1,011",,
26,111,96,000,MI,"2,003","3,633","111,855",,
26,111,97,000,MI,"1,968","3,566","104,600",,
26,111,97,001,MI,"1,166","2,089","45,870",,
26,111,97,003,MI,802,"1,477","58,730",,
26,111,98,000,MI,35,67,"7,255",,
26,111,26,111,MI,"29,822","68,375","2,034,340",,
26,111,26,145,MI,183,339,"7,047",,
26,111,26,017,MI,181,336,"6,403",,
26,111,26,073,MI,109,194,"2,801",,
26,111,26,051,MI,73,129,"2,703",,
26,111,26,125,MI,63,103,"3,092",,
26,111,26,035,MI,47,99,"1,213",,
26,111,26,057,MI,44,78,"1,163",,
26,111,26,065,MI,40,65,"2,055",,
26,111,26,049,MI,38,71,"1,764",,
26,111,26,081,MI,32,57,"1,881",,
26,111,04,013,AZ,29,50,"1,611",,
26,111,26,163,MI,28,34,720,,
26,111,17,031,IL,27,31,903,,
26,111,26,099,MI,27,41,774,,
26,111,26,161,MI,23,32,811,,
26,111,26,077,MI,22,41,858,,
26,111,48,201,TX,15,33,"2,261",,
26,111,37,183,NC,13,20,406,,
26,111,26,139,MI,12,18,341,,
26,111,26,157,MI,12,21,335,,
26,111,32,003,NV,12,16,253,,
26,111,12,057,FL,11,18,154,,
26,111,26,047,MI,11,19,524,,
26,111,26,143,MI,11,19,388,,
26,111,36,061,NY,11,14,901,,
26,111,48,039,TX,11,32,"1,823",,
26,111,06,073,CA,10,17,739,,
26,111,17,043,IL,10,15,645,,
26,111,26,063,MI,10,14,227,,
26,111,58,000,SS,200,379,"10,771",,
26,111,59,000,DS,653,"1,231","49,034",,
26,111,59,001,DS,53,102,"4,250",,
26,111,59,003,DS,157,310,"11,456",,
26,111,59,005,DS,321,605,"21,575",,
26,111,59,007,DS,122,214,"11,754",,
26,111,57,009,FR,35,67,"7,255",,
26,113,96,000,MI,402,734,"10,399",,
26,113,97,000,MI,402,734,"10,399",,
26,113,97,001,MI,317,563,"7,785",,
26,113,97,003,MI,85,171,"2,614",,
26,113,98,000,MI,d,d,d,,
26,113,26,113,MI,"4,958","11,487","190,875",,
26,113,26,165,MI,121,230,"3,185",,
26,113,26,081,MI,26,39,733,,
26,113,26,133,MI,18,37,461,,
26,113,26,055,MI,17,22,271,,
26,113,26,143,MI,17,29,180,,
26,113,58,000,SS,118,206,"2,956",,
26,113,59,000,DS,85,171,"2,614",,
26,115,96,000,MI,"3,156","5,738","123,924",,
26,115,97,000,MI,"3,142","5,721","123,521",,
26,115,97,001,MI,"1,426","2,631","53,784",,
26,115,97,003,MI,"1,716","3,090","69,736",,
26,115,98,000,MI,14,17,404,,
26,115,26,115,MI,"56,312","127,498","3,272,964",,
26,115,26,163,MI,710,"1,342","24,598",,
26,115,39,095,OH,633,"1,033","18,499",,
26,115,26,161,MI,208,340,"7,927",,
26,115,26,091,MI,105,213,"4,662",,
26,115,26,125,MI,71,110,"2,454",,
26,115,39,173,OH,44,63,"1,629",,
26,115,26,099,MI,31,54,"1,061",,
26,115,04,013,AZ,29,55,"1,919",,
26,115,26,093,MI,27,50,"1,077",,
26,115,32,003,NV,24,45,961,,
26,115,26,075,MI,23,39,858,,
26,115,12,071,FL,21,35,837,,
26,115,26,059,MI,21,57,"1,112",,
26,115,26,065,MI,20,29,569,,
26,115,39,049,OH,19,26,817,,
26,115,26,077,MI,15,19,454,,
26,115,26,081,MI,13,20,548,,
26,115,37,133,NC,13,19,183,,
26,115,12,083,FL,12,18,557,,
26,115,17,031,IL,12,13,235,,
26,115,06,037,CA,11,17,446,,
26,115,26,049,MI,11,23,608,,
26,115,53,033,WA,11,17,475,,
26,115,12,021,FL,10,17,"2,103",,
26,115,58,000,SS,171,335,"7,857",,
26,115,59,000,DS,877,"1,732","41,078",,
26,115,59,001,DS,73,125,"3,730",,
26,115,59,003,DS,251,538,"13,560",,
26,115,59,005,DS,441,872,"18,071",,
26,115,59,007,DS,112,197,"5,717",,
26,115,57,009,FR,14,17,404,,
26,117,96,000,MI,"1,579","3,035","43,806",,
26,117,97,000,MI,"1,569","3,020","43,606",,
26,117,97,001,MI,"1,213","2,307","33,146",,
26,117,97,003,MI,356,713,"10,461",,
26,117,98,000,MI,10,15,200,,
26,117,26,117,MI,"20,849","48,308","871,721",,
26,117,26,081,MI,454,825,"12,936",,
26,117,26,067,MI,165,337,"4,099",,
26,117,26,057,MI,80,168,"2,086",,
26,117,26,107,MI,72,145,"1,610",,
26,117,26,073,MI,57,111,"1,299",,
26,117,26,123,MI,41,90,910,,
26,117,26,065,MI,40,59,740,,
26,117,26,139,MI,33,61,880,,
26,117,26,037,MI,23,41,884,,
26,117,26,045,MI,20,21,465,,
26,117,26,121,MI,20,35,404,,
26,117,26,005,MI,13,24,392,,
26,117,26,015,MI,13,18,272,,
26,117,26,155,MI,13,31,368,,
26,117,26,125,MI,11,16,"1,037",,
26,117,26,163,MI,10,22,384,,
26,117,58,000,SS,148,303,"4,382",,
26,117,59,000,DS,356,713,"10,461",,
26,117,59,001,DS,15,38,641,,
26,117,59,003,DS,81,156,"2,259",,
26,117,59,005,DS,194,392,"5,806",,
26,117,59,007,DS,66,127,"1,755",,
26,117,57,009,FR,10,15,200,,
26,119,96,000,MI,259,440,"7,447",,
26,119,97,000,MI,259,440,"7,447",,
26,119,97,001,MI,188,312,"5,444",,
26,119,97,003,MI,71,128,"2,002",,
26,119,98,000,MI,d,d,d,,
26,119,26,119,MI,"3,654","7,400","128,455",,
26,119,26,007,MI,35,62,841,,
26,119,26,137,MI,30,59,764,,
26,119,26,125,MI,13,22,668,,
26,119,26,049,MI,10,13,181,,
26,119,58,000,SS,100,156,"2,991",,
26,119,59,000,DS,71,128,"2,002",,
26,121,96,000,MI,"2,770","5,123","92,801",,
26,121,97,000,MI,"2,743","5,078","91,841",,
26,121,97,001,MI,"1,774","3,206","56,072",,
26,121,97,003,MI,969,"1,872","35,769",,
26,121,98,000,MI,27,45,960,,
26,121,26,121,MI,"59,026","132,630","2,734,804",,
26,121,26,139,MI,587,"1,075","20,593",,
26,121,26,081,MI,347,569,"9,970",,
26,121,26,127,MI,140,292,"4,214",,
26,121,26,123,MI,139,296,"4,177",,
26,121,26,077,MI,65,94,"1,279",,
26,121,17,031,IL,48,65,"1,236",,
26,121,26,065,MI,46,81,"1,020",,
26,121,26,163,MI,37,69,913,,
26,121,26,125,MI,33,55,"1,545",,
26,121,04,013,AZ,32,68,"1,247",,
26,121,26,005,MI,26,44,865,,
26,121,26,105,MI,25,50,"1,280",,
26,121,26,107,MI,25,37,600,,
26,121,26,161,MI,21,27,604,,
26,121,26,073,MI,19,30,293,,
26,121,12,071,FL,18,38,634,,
26,121,26,099,MI,18,23,704,,
26,121,26,049,MI,17,38,762,,
26,121,12,103,FL,14,16,398,,
26,121,26,045,MI,14,28,573,,
26,121,26,101,MI,14,25,256,,
26,121,06,037,CA,13,22,334,,
26,121,18,097,IN,13,25,248,,
26,121,26,117,MI,13,28,288,,
26,121,06,073,CA,11,16,287,,
26,121,26,055,MI,11,17,433,,
26,121,48,113,TX,11,19,187,,
26,121,04,019,AZ,10,21,298,,
26,121,26,067,MI,10,22,176,,
26,121,48,215,TX,10,27,508,,
26,121,58,000,SS,167,306,"5,526",,
26,121,59,000,DS,789,"1,555","30,393",,
26,121,59,001,DS,61,112,"3,577",,
26,121,59,003,DS,195,404,"8,180",,
26,121,59,005,DS,394,792,"14,215",,
26,121,59,007,DS,139,247,"4,421",,
26,121,57,009,FR,27,45,960,,
26,123,96,000,MI,"1,150","2,160","34,124",,
26,123,97,000,MI,"1,150","2,160","34,124",,
26,123,97,001,MI,857,"1,591","25,283",,
26,123,97,003,MI,293,569,"8,842",,
26,123,98,000,MI,d,d,d,,
26,123,26,123,MI,"16,266","38,332","720,298",,
26,123,26,081,MI,316,538,"8,980",,
26,123,26,121,MI,127,254,"4,194",,
26,123,26,107,MI,68,123,"1,618",,
26,123,26,139,MI,46,86,"1,487",,
26,123,26,127,MI,45,102,"1,449",,
26,123,26,117,MI,39,92,"1,041",,
26,123,26,085,MI,17,33,379,,
26,123,26,105,MI,16,37,439,,
26,123,26,005,MI,13,26,386,,
26,123,26,163,MI,13,18,463,,
26,123,26,065,MI,12,15,247,,
26,123,26,133,MI,11,27,405,,
26,123,58,000,SS,134,240,"4,195",,
26,123,59,000,DS,293,569,"8,842",,
26,123,59,001,DS,16,27,381,,
26,123,59,003,DS,66,136,"1,898",,
26,123,59,005,DS,142,284,"4,730",,
26,123,59,007,DS,69,122,"1,833",,
26,125,96,000,MI,"29,909","54,121","1,821,158",,
26,125,97,000,MI,"29,436","53,147","1,785,745",,
26,125,97,001,MI,"16,076","28,803","719,548",,
26,125,97,003,MI,"13,360","24,344","1,066,196",,
26,125,98,000,MI,473,974,"35,413",,
26,125,26,125,MI,"436,579","951,050","35,818,059",,
26,125,26,163,MI,"5,757","10,586","239,612",,
26,125,26,099,MI,"4,350","7,614","178,187",,
26,125,26,049,MI,"1,119","2,144","46,369",,
26,125,26,093,MI,959,"1,775","54,418",,
26,125,17,031,IL,890,"1,175","52,233",,
26,125,26,161,MI,731,"1,137","36,872",,
26,125,04,013,AZ,553,977,"33,893",,
26,125,26,087,MI,341,648,"18,108",,
26,125,06,037,CA,327,476,"16,520",,
26,125,26,065,MI,300,437,"10,296",,
26,125,32,003,NV,270,465,"13,083",,
26,125,26,081,MI,264,466,"14,554",,
26,125,36,061,NY,202,246,"15,075",,
26,125,12,071,FL,187,303,"19,101",,
26,125,06,073,CA,182,304,"12,153",,
26,125,26,077,MI,181,272,"8,387",,
26,125,53,033,WA,176,338,"26,349",,
26,125,39,049,OH,160,316,"11,629",,
26,125,26,147,MI,151,264,"6,182",,
26,125,12,099,FL,146,244,"59,402",,
26,125,12,103,FL,138,236,"9,857",,
26,125,06,059,CA,135,254,"12,380",,
26,125,12,011,FL,130,221,"16,633",,
26,125,12,057,FL,125,219,"7,401",,
26,125,13,121,GA,123,235,"8,910",,
26,125,37,119,NC,115,227,"9,749",,
26,125,48,201,TX,115,197,"6,373",,
26,125,17,043,IL,107,221,"11,188",,
26,125,39,035,OH,107,189,"8,124",,
26,125,36,047,NY,102,129,"3,444",,
26,125,37,183,NC,98,215,"7,158",,
26,125,12,095,FL,97,170,"5,373",,
26,125,27,053,MN,95,181,"7,223",,
26,125,11,001,DC,87,90,"3,068",,
26,125,48,113,TX,85,145,"4,958",,
26,125,26,055,MI,83,154,"7,423",,
26,125,26,139,MI,83,167,"5,596",,
26,125,26,145,MI,83,141,"6,833",,
26,125,57,005,FR,83,103,"1,665",,
26,125,12,021,FL,82,142,"16,712",,
26,125,12,086,FL,81,109,"4,329",,
26,125,18,097,IN,79,104,"5,027",,
26,125,26,115,MI,79,172,"3,751",,
26,125,04,019,AZ,78,147,"5,033",,
26,125,13,067,GA,76,164,"5,213",,
26,125,51,059,VA,74,143,"5,949",,
26,125,08,031,CO,73,105,"4,026",,
26,125,12,101,FL,73,138,"3,606",,
26,125,12,115,FL,73,139,"79,393",,
26,125,06,085,CA,72,145,"11,735",,
26,125,39,095,OH,71,128,"3,294",,
26,125,47,037,TN,70,97,"3,946",,
26,125,48,439,TX,70,162,"5,844",,
26,125,25,017,MA,69,122,"5,805",,
26,125,26,069,MI,68,122,"3,713",,
26,125,06,075,CA,67,81,"3,518",,
26,125,12,031,FL,67,113,"3,447",,
26,125,48,453,TX,67,133,"6,222",,
26,125,26,075,MI,65,116,"2,474",,
26,125,48,085,TX,64,148,"6,226",,
26,125,17,097,IL,62,132,"6,674",,
26,125,24,031,MD,62,109,"4,602",,
26,125,39,061,OH,62,108,"3,594",,
26,125,42,003,PA,62,96,"4,045",,
26,125,26,143,MI,61,120,"2,886",,
26,125,13,135,GA,60,141,"4,691",,
26,125,53,061,WA,60,129,"4,550",,
26,125,25,025,MA,59,72,"3,271",,
26,125,55,079,WI,59,100,"3,438",,
26,125,26,091,MI,58,118,"3,008",,
26,125,48,029,TX,56,116,"3,628",,
26,125,26,155,MI,55,91,"1,794",,
26,125,13,089,GA,53,100,"2,917",,
26,125,21,111,KY,53,107,"2,675",,
26,125,26,157,MI,53,87,"1,959",,
26,125,18,057,IN,51,116,"6,810",,
26,125,17,197,IL,49,134,"5,923",,
26,125,26,073,MI,49,60,"1,181",,
26,125,51,013,VA,49,57,"2,219",,
26,125,29,189,MO,48,113,"4,394",,
26,125,34,023,NJ,48,102,"2,829",,
26,125,47,157,TN,48,76,"2,470",,
26,125,26,021,MI,47,83,"2,968",,
26,125,26,045,MI,47,78,"2,279",,
26,125,47,187,TN,47,156,"6,739",,
26,125,17,089,IL,46,119,"6,721",,
26,125,41,051,OR,46,63,"1,328",,
26,125,45,045,SC,46,98,"4,793",,
26,125,12,117,FL,45,78,"5,778",,
26,125,26,151,MI,44,92,"1,510",,
26,125,06,001,CA,43,76,"2,023",,
26,125,26,035,MI,42,68,"1,174",,
26,125,26,137,MI,42,75,"2,097",,
26,125,55,025,WI,42,62,"2,233",,
26,125,06,065,CA,41,70,"1,461",,
26,125,45,013,SC,41,80,"3,373",,
26,125,12,081,FL,40,79,"2,832",,
26,125,12,127,FL,40,84,"2,719",,
26,125,18,003,IN,40,90,"2,669",,
26,125,12,069,FL,39,75,"1,969",,
26,125,17,111,IL,39,90,"5,090",,
26,125,26,111,MI,39,87,"1,695",,
26,125,36,081,NY,39,60,"1,470",,
26,125,42,101,PA,39,44,"1,642",,
26,125,15,003,HI,38,60,"1,568",,
26,125,17,201,IL,38,90,"3,338",,
26,125,26,017,MI,38,58,"1,720",,
26,125,09,003,CT,37,84,"3,158",,
26,125,12,083,FL,37,68,"1,866",,
26,125,26,025,MI,37,61,"1,927",,
26,125,26,063,MI,37,66,"1,149",,
26,125,08,013,CO,36,46,"1,303",,
26,125,26,047,MI,36,70,"3,002",,
26,125,26,051,MI,36,61,"1,630",,
26,125,26,103,MI,36,44,"1,167",,
26,125,12,105,FL,35,69,"1,537",,
26,125,34,017,NJ,35,48,"2,081",,
26,125,51,153,VA,35,70,"1,929",,
26,125,26,037,MI,34,47,"2,035",,
26,125,26,165,MI,33,62,"1,572",,
26,125,08,005,CO,32,51,"1,591",,
26,125,12,009,FL,32,73,"2,306",,
26,125,20,091,KS,32,75,"3,097",,
26,125,26,009,MI,32,64,"3,076",,
26,125,26,121,MI,31,43,"1,639",,
26,125,39,041,OH,31,87,"3,062",,
26,125,12,111,FL,30,50,"1,654",,
26,125,17,143,IL,30,58,"2,125",,
26,125,25,021,MA,30,52,"1,919",,
26,125,37,081,NC,30,79,"2,254",,
26,125,39,153,OH,30,62,"2,848",,
26,125,47,149,TN,30,56,"1,961",,
26,125,51,810,VA,30,57,"1,502",,
26,125,04,021,AZ,29,64,860,,
26,125,06,071,CA,29,52,958,,
26,125,10,003,DE,29,56,"3,620",,
26,125,41,067,OR,29,56,"1,770",,
26,125,49,035,UT,29,49,"1,331",,
26,125,09,001,CT,28,58,"5,869",,
26,125,24,005,MD,28,54,"1,217",,
26,125,24,033,MD,28,40,"1,096",,
26,125,26,129,MI,28,46,"1,317",,
26,125,39,113,OH,28,57,"1,500",,
26,125,42,091,PA,28,59,"2,311",,
26,125,12,015,FL,27,51,"1,977",,
26,125,21,067,KY,27,57,"2,398",,
26,125,26,089,MI,27,53,"3,095",,
26,125,42,029,PA,27,67,"4,368",,
26,125,47,093,TN,27,49,"2,262",,
26,125,48,491,TX,27,79,"3,311",,
26,125,18,141,IN,26,60,"1,765",,
26,125,26,029,MI,26,51,"3,580",,
26,125,35,001,NM,26,41,"1,446",,
26,125,45,051,SC,26,47,"1,395",,
26,125,48,121,TX,26,58,"2,304",,
26,125,01,089,AL,25,50,"1,427",,
26,125,06,067,CA,25,48,"1,481",,
26,125,27,123,MN,25,43,"1,591",,
26,125,37,067,NC,25,51,"2,059",,
26,125,06,013,CA,24,53,"2,141",,
26,125,08,035,CO,24,52,"2,949",,
26,125,08,041,CO,24,44,647,,
26,125,26,001,MI,24,47,"1,652",,
26,125,26,031,MI,24,47,"1,660",,
26,125,36,119,NY,24,42,"2,674",,
26,125,37,133,NC,24,37,470,,
26,125,51,107,VA,24,58,"2,097",,
26,125,06,111,CA,23,43,"1,906",,
26,125,26,007,MI,23,37,916,,
26,125,34,027,NJ,23,54,"2,662",,
26,125,45,019,SC,23,36,"1,059",,
26,125,45,091,SC,23,52,"2,074",,
26,125,12,119,FL,22,38,"2,088",,
26,125,26,061,MI,22,33,944,,
26,125,26,119,MI,22,43,"1,091",,
26,125,51,510,VA,22,31,"1,011",,
26,125,09,009,CT,21,36,"1,164",,
26,125,18,157,IN,21,41,"1,288",,
26,125,26,079,MI,21,30,710,,
26,125,26,107,MI,21,40,"1,004",,
26,125,36,055,NY,21,40,"1,233",,
26,125,37,129,NC,21,32,"2,966",,
26,125,47,035,TN,21,39,879,,
26,125,48,141,TX,21,45,"1,831",,
26,125,48,157,TX,21,53,"1,924",,
26,125,08,059,CO,20,31,"1,223",,
26,125,12,109,FL,20,55,"2,296",,
26,125,26,005,MI,20,38,"1,663",,
26,125,26,039,MI,20,42,725,,
26,125,48,339,TX,20,67,"2,199",,
26,125,12,097,FL,19,31,"1,178",,
26,125,26,033,MI,19,33,"1,148",,
26,125,37,021,NC,19,33,719,,
26,125,12,019,FL,18,36,"1,143",,
26,125,12,033,FL,18,37,"1,204",,
26,125,12,053,FL,18,22,767,,
26,125,24,510,MD,18,21,830,,
26,125,26,141,MI,18,39,"1,363",,
26,125,27,037,MN,18,31,"1,176",,
26,125,29,510,MO,18,21,"2,702",,
26,125,32,031,NV,18,23,486,,
26,125,36,005,NY,18,37,341,,
26,125,39,093,OH,18,45,"1,838",,
26,125,48,027,TX,18,42,334,,
26,125,12,017,FL,17,25,785,,
26,125,13,051,GA,17,35,690,,
26,125,20,173,KS,17,28,588,,
26,125,26,011,MI,17,33,634,,
26,125,26,059,MI,17,29,541,,
26,125,26,133,MI,17,37,874,,
26,125,39,165,OH,17,53,"2,478",,
26,125,55,133,WI,17,45,"1,750",,
26,125,05,007,AR,16,38,"2,237",,
26,125,06,081,CA,16,26,811,,
26,125,08,069,CO,16,28,"1,147",,
26,125,12,061,FL,16,31,"4,759",,
26,125,12,085,FL,16,35,"1,184",,
26,125,12,087,FL,16,25,"1,675",,
26,125,22,071,LA,16,26,413,,
26,125,37,051,NC,16,26,496,,
26,125,37,063,NC,16,22,632,,
26,125,39,173,OH,16,23,807,,
26,125,42,017,PA,16,37,"2,954",,
26,125,01,073,AL,15,30,705,,
26,125,04,025,AZ,15,25,955,,
26,125,06,083,CA,15,29,796,,
26,125,12,073,FL,15,25,609,,
26,125,25,027,MA,15,28,851,,
26,125,34,003,NJ,15,19,804,,
26,125,39,017,OH,15,40,"1,698",,
26,125,40,109,OK,15,26,441,,
26,125,42,045,PA,15,25,"1,655",,
26,125,47,105,TN,15,31,"1,626",,
26,125,47,119,TN,15,38,663,,
26,125,47,165,TN,15,32,586,,
26,125,49,049,UT,15,40,"1,851",,
26,125,13,117,GA,14,35,"1,249",,
26,125,16,001,ID,14,25,769,,
26,125,17,113,IL,14,38,853,,
26,125,24,003,MD,14,23,"1,218",,
26,125,26,101,MI,14,21,"1,154",,
26,125,27,163,MN,14,36,"1,322",,
26,125,29,183,MO,14,27,856,,
26,125,37,097,NC,14,32,"1,577",,
26,125,53,053,WA,14,21,402,,
26,125,06,095,CA,13,21,539,,
26,125,12,005,FL,13,24,510,,
26,125,13,057,GA,13,32,826,,
26,125,17,161,IL,13,26,557,,
26,125,18,063,IN,13,22,737,,
26,125,22,051,LA,13,21,402,,
26,125,26,105,MI,13,18,683,,
26,125,29,095,MO,13,24,829,,
26,125,36,029,NY,13,37,"1,567",,
26,125,36,059,NY,13,25,"1,063",,
26,125,37,025,NC,13,31,694,,
26,125,39,133,OH,13,27,"1,533",,
26,125,39,151,OH,13,29,"1,354",,
26,125,47,125,TN,13,23,262,,
26,125,01,101,AL,12,20,456,,
26,125,02,020,AK,12,17,481,,
26,125,05,119,AR,12,22,518,,
26,125,08,037,CO,12,16,443,,
26,125,12,035,FL,12,25,"1,748",,
26,125,13,151,GA,12,20,660,,
26,125,18,005,IN,12,28,"1,034",,
26,125,21,093,KY,12,24,"1,030",,
26,125,26,019,MI,12,23,"1,021",,
26,125,26,067,MI,12,31,757,,
26,125,26,135,MI,12,23,441,,
26,125,27,109,MN,12,18,408,,
26,125,36,067,NY,12,37,"1,082",,
26,125,36,109,NY,12,20,"1,968",,
26,125,51,087,VA,12,23,693,,
26,125,55,059,WI,12,23,"1,022",,
26,125,55,117,WI,12,21,741,,
26,125,06,053,CA,11,18,440,,
26,125,06,077,CA,11,19,411,,
26,125,12,001,FL,11,15,399,,
26,125,13,059,GA,11,13,390,,
26,125,17,019,IL,11,18,593,,
26,125,24,027,MD,11,24,908,,
26,125,26,015,MI,11,27,420,,
26,125,26,057,MI,11,19,644,,
26,125,26,123,MI,11,15,627,,
26,125,33,011,NH,11,23,868,,
26,125,37,089,NC,11,22,"1,538",,
26,125,40,143,OK,11,32,684,,
26,125,42,049,PA,11,33,"1,271",,
26,125,45,079,SC,11,25,594,,
26,125,48,215,TX,11,26,679,,
26,125,51,710,VA,11,16,240,,
26,125,08,001,CO,10,17,454,,
26,125,17,007,IL,10,27,"1,383",,
26,125,19,153,IA,10,24,749,,
26,125,21,015,KY,10,27,"1,676",,
26,125,23,005,ME,10,12,411,,
26,125,26,113,MI,10,21,"1,060",,
26,125,26,117,MI,10,21,"1,026",,
26,125,26,159,MI,10,14,424,,
26,125,31,055,NE,10,23,815,,
26,125,33,015,NH,10,12,485,,
26,125,34,035,NJ,10,19,889,,
26,125,34,039,NJ,10,19,954,,
26,125,36,103,NY,10,13,221,,
26,125,42,043,PA,10,17,518,,
26,125,45,015,SC,10,16,240,,
26,125,45,035,SC,10,26,984,,
26,125,47,065,TN,10,25,625,,
26,125,48,061,TX,10,18,"1,001",,
26,125,48,167,TX,10,21,847,,
26,125,58,000,SS,83,142,"4,133",,
26,125,59,000,DS,"2,523","4,896","153,790",,
26,125,59,001,DS,331,608,"27,196",,
26,125,59,003,DS,619,"1,245","38,147",,
26,125,59,005,DS,"1,165","2,335","66,190",,
26,125,59,007,DS,408,708,"22,257",,
26,125,57,009,FR,390,871,"33,748",,
26,127,96,000,MI,653,"1,352","18,794",,
26,127,97,000,MI,653,"1,352","18,794",,
26,127,97,001,MI,466,950,"14,420",,
26,127,97,003,MI,187,402,"4,375",,
26,127,98,000,MI,d,d,d,,
26,127,26,127,MI,"9,217","21,180","410,452",,
26,127,26,121,MI,200,410,"6,329",,
26,127,26,105,MI,62,123,"1,566",,
26,127,26,123,MI,59,129,"1,722",,
26,127,26,081,MI,43,77,"1,196",,
26,127,26,139,MI,23,52,956,,
26,127,48,215,TX,13,41,225,,
26,127,58,000,SS,79,159,"2,651",,
26,127,59,000,DS,174,361,"4,150",,
26,129,96,000,MI,494,908,"13,454",,
26,129,97,000,MI,494,908,"13,454",,
26,129,97,001,MI,343,628,"9,339",,
26,129,97,003,MI,151,280,"4,115",,
26,129,98,000,MI,d,d,d,,
26,129,26,129,MI,"7,616","16,259","285,366",,
26,129,26,069,MI,32,60,589,,
26,129,26,011,MI,29,62,504,,
26,129,26,143,MI,26,55,620,,
26,129,26,049,MI,24,43,630,,
26,129,26,017,MI,22,32,490,,
26,129,26,099,MI,21,30,512,,
26,129,26,145,MI,19,26,284,,
26,129,26,163,MI,19,31,465,,
26,129,26,125,MI,16,29,654,,
26,129,26,111,MI,15,30,593,,
26,129,26,135,MI,11,20,187,,
26,129,58,000,SS,109,210,"3,811",,
26,129,59,000,DS,151,280,"4,115",,
26,131,96,000,MI,139,227,"3,795",,
26,131,97,000,MI,139,227,"3,795",,
26,131,97,001,MI,57,91,"1,499",,
26,131,97,003,MI,82,136,"2,297",,
26,131,98,000,MI,d,d,d,,
26,131,26,131,MI,"2,603","5,295","101,574",,
26,131,26,061,MI,13,22,342,,
26,131,26,103,MI,10,16,184,,
26,131,58,000,SS,34,53,973,,
26,131,59,000,DS,82,136,"2,297",,
26,133,96,000,MI,665,"1,278","17,728",,
26,133,97,000,MI,665,"1,278","17,728",,
26,133,97,001,MI,515,996,"13,161",,
26,133,97,003,MI,150,282,"4,567",,
26,133,98,000,MI,d,d,d,,
26,133,26,133,MI,"7,784","17,824","311,267",,
26,133,26,107,MI,92,180,"2,400",,
26,133,26,165,MI,92,174,"2,304",,
26,133,26,081,MI,40,68,"1,030",,
