"o_fips","n_return_out","n_exempt_out","agi","year"
"19129",1708,3422,70736,2012
"19131",874,1595,28609,2012
"19133",895,1707,29731,2012
"19135",781,1635,32146,2012
"19137",1098,2249,34636,2012
"19139",4084,8069,175695,2012
"19141",1382,2633,60392,2012
"19143",700,1314,25345,2012
"19145",1690,3342,66140,2012
"19147",1035,1883,42007,2012
"19149",2138,4057,83758,2012
"19151",838,1700,34126,2012
"19153",41385,76961,2149911,2012
"19155",9632,18330,358022,2012
"19157",2268,4316,119397,2012
"19159",386,733,11665,2012
"19161",971,1764,35099,2012
"19163",17536,33226,917319,2012
"19165",1230,2309,44426,2012
"19167",2181,4457,64484,2012
"19169",13427,21956,483327,2012
"19171",1760,3512,58839,2012
"19173",580,1155,23512,2012
"19175",1342,2476,37342,2012
"19177",589,1167,19688,2012
"19179",3229,6684,117003,2012
"19181",5470,9997,221638,2012
"19183",2380,4724,81356,2012
"19185",605,1219,21144,2012
"19187",3668,6764,129602,2012
"19189",1378,2318,45654,2012
"19191",1879,3073,64458,2012
"19193",10056,19721,372150,2012
"19195",861,1508,25630,2012
"19197",1136,2149,45550,2012
"20000",257090,517602,11100235,2012
"20001",1530,2926,47234,2012
"20003",905,1715,29700,2012
"20005",1583,3243,57377,2012
"20007",603,1215,24792,2012
"20009",2587,5178,91385,2012
"20011",1316,2763,34958,2012
"20013",1043,2191,50254,2012
"20015",7891,16421,406819,2012
"20017",246,468,8888,2012
"20019",526,1057,19531,2012
"20021",2500,5255,75573,2012
"20023",228,424,7253,2012
"20025",250,592,10468,2012
"20027",1132,2448,39711,2012
"20029",255,557,7973,2012
"20031",1050,2017,37454,2012
"20033",170,371,7912,2012
"20035",3592,7554,125383,2012
"20037",4305,7519,125961,2012
"20039",361,738,16212,2012
"20041",2896,6595,92910,2012
"20043",918,2053,32942,2012
"20045",15581,25767,583072,2012
"20047",315,629,12299,2012
"20049",249,507,5543,2012
"20051",3848,6460,124101,2012
"20053",801,1535,26024,2012
"20055",4619,10406,169224,2012
"20057",4019,9244,134397,2012
"20059",2876,5819,76105,2012
"20061",16515,39969,488627,2012
"20063",287,566,7893,2012
"20065",600,1173,22296,2012
"20067",994,2575,42758,2012
"20069",773,1711,32115,2012
"20071",71,115,2467,2012
"20073",633,1305,22176,2012
"20075",409,1089,14299,2012
"20077",783,1573,42858,2012
"20079",4066,8173,151960,2012
"20081",439,1076,21583,2012
"20083",257,485,9464,2012
"20085",1676,3205,57079,2012
"20087",2272,4402,88008,2012
"20089",-4,-4,-4,2012
"20091",61726,115962,3575334,2012
"20093",524,1267,18773,2012
"20095",954,1958,34083,2012
"20097",337,745,11673,2012
"20099",2335,4714,68043,2012
"20101",176,282,5775,2012
"20103",11840,29562,616316,2012
"20105",380,841,8972,2012
"20107",1113,2242,34952,2012
"20109",307,553,9817,2012
"20111",4241,8013,135863,2012
"20113",2968,5545,116683,2012
"20115",1416,2869,45025,2012
"20117",846,1644,33268,2012
"20119",555,1306,19781,2012
"20121",3868,7453,170196,2012
"20123",771,1341,24435,2012
"20125",3930,8242,145082,2012
"20127",705,1450,334879,2012
"20129",344,784,13933,2012
"20131",736,1477,27685,2012
"20133",1803,3485,54143,2012
"20135",273,507,11222,2012
"20137",631,1093,15597,2012
"20139",1913,3921,64197,2012
"20141",379,683,13043,2012
"20143",885,1728,42729,2012
"20145",930,1717,29437,2012
"20147",541,1077,17321,2012
"20149",2963,6299,138448,2012
"20151",1216,2250,47930,2012
"20153",135,234,5278,2012
"20155",5855,11195,204954,2012
"20159",1208,2435,39013,2012
"20161",17629,37850,636787,2012
"20163",621,1148,23225,2012
"20165",383,651,12028,2012
"20167",972,1805,31030,2012
"20169",6419,12013,227101,2012
"20171",641,1308,25673,2012
"20173",41456,82583,1981179,2012
"20175",3026,7571,163301,2012
"20177",15475,28753,624652,2012
"20179",223,353,6825,2012
"20181",943,1730,27489,2012
"20183",-8,-8,-8,2012
"20185",469,885,17840,2012
"20187",226,606,15274,2012
"20189",625,1432,22379,2012
"20191",2800,5809,138747,2012
"20193",1109,2357,42154,2012
"20195",316,573,12885,2012
"20197",902,1886,34440,2012
"20199",91,187,3275,2012
"20201",33337,68946,1474815,2012
"20203",203,431,8383,2012
"20205",1094,2178,34994,2012
"20207",328,733,14775,2012
"20209",19566,39905,652238,2012
"21000",313252,641337,12082954,2012
"21001",1385,2766,37693,2012
"21003",1621,3364,46931,2012
"21005",2390,4994,90917,2012
"21007",879,1757,30882,2012
"21009",3770,8120,107410,2012
"21011",1049,2387,30107,2012
"21013",2143,4534,63394,2012
"21015",18027,36591,828087,2012
"21017",2285,4872,73521,2012
"21019",5026,9716,219146,2012
"21021",3380,7047,121099,2012
"21023",1047,2277,45280,2012
"21025",863,1765,23504,2012
"21027",1666,3567,49644,2012
"21029",8807,16969,323550,2012
"21031",1099,2653,31791,2012
"21033",1223,2515,39086,2012
"21035",4100,7147,128795,2012
"21037",11617,20190,575378,2012
"21039",442,1047,16430,2012
"21041",1705,3859,60047,2012
"21043",2115,4486,64971,2012
"21045",1107,2687,29719,2012
"21047",17278,43322,471369,2012
"21049",3824,8085,141701,2012
"21051",1120,2380,28871,2012
"21053",859,2748,19313,2012
"21055",690,1300,20938,2012
"21057",571,1230,13053,2012
"21059",6813,13387,256036,2012
"21061",1225,2597,36550,2012
"21063",457,1075,19052,2012
"21065",913,2005,23721,2012
"21067",35352,64485,1626620,2012
"21069",1307,2785,34881,2012
"21071",2525,5320,95432,2012
"21073",5244,9994,192126,2012
"21075",774,1579,21298,2012
"21077",1022,2157,30560,2012
"21079",1738,3806,57122,2012
"21081",4294,9140,138011,2012
"21083",3473,7109,114972,2012
"21085",2179,4588,65113,2012
"21087",856,1843,21703,2012
"21089",3415,7385,133824,2012
"21091",1027,2161,36602,2012
"21093",18322,42951,695762,2012
"21095",1417,3079,48609,2012
"21097",1591,3274,49198,2012
"21099",1656,3514,42681,2012
"21101",3634,6791,137141,2012
"21103",1911,4058,71300,2012
"21105",359,777,10949,2012
"21107",3549,7267,149872,2012
"21109",780,1694,19694,2012
"21111",61982,119095,2802319,2012
"21113",6337,13376,249356,2012
"21115",1501,3456,53769,2012
"21117",22641,43232,1040400,2012
"21119",1059,2204,35504,2012
"21121",2996,6827,79384,2012
"21123",1930,4374,55264,2012
"21125",6080,13161,201509,2012
"21127",1325,2821,40710,2012
"21129",507,910,12084,2012
"21131",623,1345,17679,2012
"21133",1343,2789,43973,2012
"21135",846,1998,21794,2012
"21137",2208,4797,60593,2012
"21139",1082,2254,44137,2012
"21141",2357,4869,77080,2012
"21143",896,1715,29245,2012
"21145",7327,14697,309698,2012
"21147",1002,2043,23634,2012
"21149",1034,2188,36682,2012
"21151",8976,16927,322109,2012
"21153",613,1383,21427,2012
"21155",1399,2661,40815,2012
"21157",3029,5856,101620,2012
"21159",696,1677,23013,2012
"21161",1749,3682,60709,2012
"21163",5223,12708,178715,2012
"21165",579,1250,13300,2012
"21167",1875,3809,58080,2012
"21169",962,2054,24622,2012
"21171",762,2210,20408,2012
"21173",2845,6023,91213,2012
"21175",836,1835,23742,2012
"21177",1798,3623,58140,2012
"21179",4000,7677,127698,2012
"21181",602,1265,16377,2012
"21183",1839,4282,53481,2012
"21185",6658,14018,476394,2012
"21187",1593,3625,62441,2012
"21189",306,660,8088,2012
"21191",1788,3679,92197,2012
"21193",2211,4133,81761,2012
"21195",3848,7766,171331,2012
"21197",1214,2620,30026,2012
"21199",4876,10320,171532,2012
"21201",242,578,5815,2012
"21203",1276,2770,34885,2012
"21205",2843,5743,90575,2012
"21207",1441,3097,41743,2012
"21209",5599,12031,251211,2012
"21211",5225,11564,210138,2012
"21213",1797,3833,52303,2012
"21215",2088,4340,86262,2012
"21217",2466,4966,73612,2012
"21219",1091,2641,32458,2012
"21221",1426,3018,49314,2012
"21223",1214,2505,33756,2012
"21225",1507,2894,47857,2012
"21227",11926,23182,426149,2012
"21229",990,2023,32065,2012
"21231",1768,4554,48992,2012
"21233",1264,2882,47438,2012
"21235",3554,7397,121216,2012
"21237",621,1263,17326,2012
"21239",3326,6746,137417,2012
"22000",340759,692722,14526994,2012
"22001",5437,11377,221231,2012
"22003",2097,4707,73010,2012
"22005",10557,22118,561983,2012
"22007",1841,3995,75125,2012
"22009",2765,5620,90953,2012
"22011",4776,11194,211999,2012
"22013",1646,3756,52884,2012
"22015",20688,44678,966683,2012
"22017",27809,55246,1207508,2012
"22019",15300,29794,611451,2012
"22021",900,1931,41187,2012
"22023",827,1654,38209,2012
"22025",856,1835,26727,2012
"22027",1309,2746,55281,2012
"22029",2057,4577,62889,2012
"22031",3081,6503,1051100,2012
"22033",45091,83445,1997031,2012
"22035",562,1278,16268,2012
"22037",2200,4608,84217,2012
"22039",2286,4806,75400,2012
"22041",1631,3494,56287,2012
"22043",2343,5297,89142,2012
"22045",6371,13914,247424,2012
"22047",3316,6700,127493,2012
"22049",1657,3729,80573,2012
"22051",48178,95086,1960933,2012
"22053",3006,6419,107031,2012
"22055",23303,45335,1038793,2012
"22057",8235,17862,341769,2012
"22059",1220,2736,53915,2012
"22061",5967,10775,188665,2012
"22063",12292,26197,495350,2012
"22065",954,1911,28503,2012
"22067",2423,5308,78807,2012
"22069",3944,8079,143914,2012
"22071",46226,81467,1785323,2012
"22073",13671,27735,481817,2012
"22075",4388,9909,191221,2012
"22077",2000,4277,81375,2012
"22079",11980,24667,465752,2012
"22081",777,1772,27280,2012
"22083",2126,4531,74464,2012
"22085",1811,3863,74802,2012
"22087",4412,9199,127761,2012
"22089",5735,11638,274270,2012
"22091",2256,5120,62372,2012
"22093",1881,4014,74368,2012
"22095",6117,13528,263667,2012
"22097",7991,17428,299359,2012
"22099",5811,12551,218354,2012
"22101",5775,12534,213553,2012
"22103",21906,43551,1097421,2012
"22105",11554,23344,369261,2012
"22107",461,978,14144,2012
"22109",11133,24450,512904,2012
"22111",2421,5302,81309,2012
"22113",4667,9479,183434,2012
"22115",13647,35233,465814,2012
"22117",3451,7334,95788,2012
"22119",4194,9037,154283,2012
"22121",3505,7347,122345,2012
"22123",848,1950,27632,2012
"22125",1189,2475,51224,2012
"22127",1188,2549,40146,2012
"23000",91035,152990,3767176,2012
"23001",10344,18193,374791,2012
"23003",4719,8555,181516,2012
"23005",30679,49567,1479676,2012
"23007",2756,4724,97979,2012
"23009",5504,8890,210451,2012
"23011",11606,19873,449167,2012
"23013",3680,6142,157235,2012
"23015",3863,6182,150814,2012
"23017",5730,10138,208664,2012
"23019",13546,22550,501322,2012
"23021",1759,2974,59909,2012
"23023",5038,8424,189267,2012
"23025",4947,8946,154410,2012
"23027",3907,6952,143157,2012
"23029",2795,5096,97775,2012
"23031",19719,32673,964547,2012
"24000",489313,893732,27842618,2012
"24001",4738,8337,177053,2012
"24003",68409,128745,4137625,2012
"24005",89790,163280,4702570,2012
"24009",9456,17936,561433,2012
"24011",3610,6990,133015,2012
"24013",15076,26925,872868,2012
"24015",10607,20500,595486,2012
"24017",18502,36090,986490,2012
"24019",3368,6270,107480,2012
"24021",25889,48217,1751473,2012
"24023",2119,3847,93765,2012
"24025",24749,47316,1367494,2012
"24027",40295,73633,3104986,2012
"24029",2568,4679,114646,2012
"24031",115761,201115,8546473,2012
"24033",105867,197599,4679103,2012
"24035",5908,11133,358361,2012
"24037",12169,24596,718123,2012
"24039",2292,4331,71142,2012
"24041",4232,7409,385511,2012
"24043",13768,25917,588009,2012
"24045",10242,18976,414228,2012
"24047",7377,12782,318252,2012
"24510",80714,142982,3874916,2012
"25000",474639,759910,32683874,2012
"25001",22121,34742,1258541,2012
"25003",9147,14278,480758,2012
"25005",35734,60403,1777583,2012
"25007",2118,3075,132648,2012
"25009",59982,99651,3714697,2012
"25011",8005,12634,312100,2012
"25013",29010,49721,1272276,2012
"25015",19680,29571,828850,2012
"25017",163066,260230,13168329,2012
"25019",1722,2609,95000,2012
"25021",83175,134810,6469017,2012
"25023",40587,66877,2233610,2012
"25025",122194,181865,9228886,2012
"25027",53897,92657,3587873,2012
"26000",697031,1277980,28959789,2012
"26001",1167,2038,37053,2012
"26003",884,1610,34840,2012
"26005",13419,26059,525586,2012
"26007",2485,4543,92219,2012
"26009",3090,5706,123001,2012
"26011",1618,3010,65752,2012
"26013",550,1075,18550,2012
"26015",6276,12274,243731,2012
"26017",8229,14324,305073,2012
"26019",2222,4126,80104,2012
"26021",16263,32421,688696,2012
"26023",4173,8103,137520,2012
"26025",12490,23728,473091,2012
"26027",5788,11477,200945,2012
"26029",3089,5559,131565,2012
"26031",2887,5211,100150,2012
"26033",3152,5826,107634,2012
"26035",3453,7019,106034,2012
"26037",9898,18129,414678,2012
"26039",1771,3262,50481,2012
"26041",2994,5374,102611,2012
"26043",2153,3774,84265,2012
"26045",17136,31294,609030,2012
"26047",4120,7276,178998,2012
"26049",34320,64167,1319078,2012
"26051",2747,5234,88572,2012
"26053",1393,2308,43052,2012
"26055",10520,18436,419245,2012
"26057",3600,6990,128972,2012
"26059",4296,8468,148283,2012
"26061",3852,6198,127319,2012
"26063",2512,4503,86718,2012
"26065",41222,70059,1507198,2012
"26067",5991,11862,220528,2012
"26069",3106,5647,91216,2012
"26071",995,1802,32297,2012
"26073",7952,13706,255647,2012
"26075",12736,23814,497816,2012
"26077",25754,45014,1132031,2012
"26079",2122,4146,66474,2012
"26081",49835,92535,2152674,2012
"26083",263,467,7549,2012
"26085",1491,2941,45416,2012
"26087",8601,16578,330841,2012
"26089",2885,4857,146030,2012
"26091",8650,16135,335043,2012
"26093",19409,35094,1023522,2012
"26095",495,844,16339,2012
"26097",1494,2450,46270,2012
"26099",74119,137208,3067012,2012
"26101",2400,4467,82726,2012
"26103",5952,10023,215932,2012
"26105",2807,5166,96568,2012
"26107",4882,8813,164378,2012
"26109",2021,3486,66797,2012
"26111",9195,17037,577527,2012
"26113",1619,3278,40897,2012
"26115",13986,26966,587504,2012
"26117",6729,13773,214416,2012
"26119",1285,2390,42574,2012
"26121",12071,22237,415382,2012
"26123",5020,10367,164204,2012
"26125",126548,226066,6929698,2012
"26127",3008,6405,91887,2012
"26129",2362,4548,64020,2012
"26131",644,1176,24606,2012
"26133",2539,5058,78238,2012
"26135",882,1785,23889,2012
"26137",2998,5781,94394,2012
"26139",25691,48738,1106573,2012
"26141",1258,2262,47989,2012
"26143",3101,5528,99550,2012
"26145",16159,29165,591457,2012
"26147",14286,25426,460990,2012
"26149",5507,10696,180830,2012
"26151",4355,8260,140227,2012
"26153",602,1116,17046,2012
"26155",7423,14009,276506,2012
"26157",5311,10059,175069,2012
"26159",8823,17808,364095,2012
"26161",47839,80348,2316296,2012
"26163",159075,295108,6312069,2012
"26165",3792,7367,117554,2012
"27000",464432,837814,22563623,2012
"27001",1678,3013,66459,2012
"27003",40798,75372,1854195,2012
"27005",3706,6785,161026,2012
"27007",6189,11146,225357,2012
"27009",7090,12377,230110,2012
"27011",460,795,16095,2012
"27013",9109,14982,317108,2012
"27015",2537,4587,91998,2012
"27017",3452,6270,132996,2012
"27019",11249,21594,889928,2012
"27021",4284,8497,185050,2012
"27023",1507,2945,63177,2012
"27025",7112,13235,320947,2012
"27027",7901,13445,313455,2012
"27029",732,1385,24035,2012
"27031",704,1129,21964,2012
"27033",1331,2894,41340,2012
"27035",7090,12722,278813,2012
"27037",51298,93115,2787377,2012
"27039",2072,4031,82504,2012
"27041",4020,6735,144439,2012
"27043",1804,3423,75523,2012
"27045",2087,3715,77976,2012
"27047",2728,5128,107181,2012
"27049",5396,9842,258384,2012
"27051",777,1423,32511,2012
"27053",138355,237168,7990555,2012
"27055",1935,3340,79918,2012
"27057",2411,4851,97229,2012
"27059",5360,10281,226471,2012
"27061",3552,6224,130952,2012
"27063",1074,1991,37460,2012
"27065",2240,4571,79329,2012
"27067",4121,7785,186459,2012
"27069",430,711,20181,2012
"27071",1073,1847,45412,2012
"27073",726,1320,25317,2012
"27075",1165,2068,48028,2012
"27077",341,672,11467,2012
"27079",3684,7099,145500,2012
"27081",570,1144,20140,2012
"27083",3533,6475,155082,2012
"27085",4061,7411,158069,2012
"27087",477,1032,14249,2012
"27089",902,1642,38967,2012
"27091",2008,3694,77774,2012
"27093",2356,4554,88408,2012
"27095",3812,7166,139589,2012
"27097",2826,5038,94823,2012
"27099",4429,10414,165215,2012
"27101",788,1401,26230,2012
"27103",4918,8625,236749,2012
"27105",2236,4615,74917,2012
"27107",809,1438,29786,2012
"27109",15669,29348,811295,2012
"27111",5292,9481,199619,2012
"27113",1690,2905,70791,2012
"27115",3411,6229,113865,2012
"27117",1078,2241,35288,2012
"27119",3463,6123,124963,2012
"27121",1226,2193,44280,2012
"27123",76676,133847,3794760,2012
"27125",426,751,12647,2012
"27127",1683,2941,63513,2012
"27129",1674,3106,57138,2012
"27131",6909,13498,313516,2012
"27133",886,1867,42520,2012
"27135",1447,2830,78848,2012
"27137",16203,26636,671705,2012
"27139",17826,37237,1052956,2012
"27141",13033,24040,551085,2012
"27143",1609,3066,57979,2012
"27145",17862,30738,679911,2012
"27147",4103,7889,174012,2012
"27149",1004,2109,37785,2012
"27151",1112,2040,53411,2012
"27153",2795,5598,88702,2012
"27155",316,557,12937,2012
"27157",2465,4446,97184,2012
"27159",1761,3379,57241,2012
"27161",2522,5036,110246,2012
"27163",31474,58188,1761620,2012
"27165",1088,2197,35959,2012
"27167",871,1638,44793,2012
"27169",4516,7536,160985,2012
"27171",14152,27580,753696,2012
"27173",1078,1930,38106,2012
"28000",243700,510832,8305637,2012
"28001",2843,5685,94642,2012
"28003",3135,8277,105165,2012
"28005",1492,3304,45507,2012
"28007",1641,3613,50657,2012
"28009",1069,2525,28460,2012
"28011",3387,6783,137100,2012
"28013",957,2104,26142,2012
"28015",1221,2777,37624,2012
"28017",1686,3876,45467,2012
"28019",859,1997,23138,2012
"28021",1899,4181,41938,2012
"28023",2539,5584,78532,2012
"28025",2104,4202,61672,2012
"28027",2679,5768,72728,2012
"28029",3093,6218,91316,2012
"28031",2188,5013,78476,2012
"28033",20454,43967,818377,2012
"28035",13708,27140,426699,2012
"28037",716,1751,24368,2012
"28039",2099,4698,70303,2012
"28041",988,2138,30878,2012
"28043",2197,4811,67121,2012
"28045",5229,10530,186612,2012
"28047",30682,61700,1016864,2012
"28049",30271,56869,1002791,2012
"28051",1956,4265,48544,2012
"28053",1154,2219,26821,2012
"28055",83,211,2091,2012
"28057",2383,5263,69393,2012
"28059",17667,37574,672006,2012
"28061",2046,4483,45551,2012
"28063",788,1795,17912,2012
"28065",1358,2885,39579,2012
"28067",5982,13071,177414,2012
"28069",609,1268,21093,2012
"28071",6145,11298,262131,2012
"28073",9965,20781,386829,2012
"28075",7380,14897,296169,2012
"28077",1799,3990,64220,2012
"28079",2202,5023,70121,2012
"28081",9321,20042,330749,2012
"28083",3441,6987,95060,2012
"28085",2672,5766,94873,2012
"28087",7198,14706,319950,2012
"28089",13899,27065,667163,2012
"28091",2585,5707,77747,2012
"28093",4715,10209,135677,2012
"28095",3815,7958,110098,2012
"28097",1163,2378,32225,2012
"28099",2619,5703,82870,2012
"28101",1921,4378,63559,2012
"28103",1191,2294,25120,2012
"28105",6309,11266,213338,2012
"28107",3152,6752,104821,2012
"28109",5395,11808,190337,2012
"28111",1769,4066,60489,2012
"28113",4148,8634,135311,2012
"28115",3096,8400,94976,2012
"28117",2065,4521,56363,2012
"28119",951,2110,20498,2012
"28121",16834,33860,702802,2012
"28123",2619,6016,72828,2012
"28125",647,1411,20039,2012
"28127",2761,5751,91318,2012
"28129",1589,3608,52076,2012
"28131",2002,4561,64326,2012
"28133",3166,6918,89956,2012
"28135",1410,3002,34788,2012
"28137",3245,6926,106188,2012
"28139",1820,4888,51041,2012
"28141",1508,3430,46352,2012
"28143",1914,4118,46910,2012
"28145",3078,8398,90978,2012
